gene_id	phastCons_mean
DUSP6	0.526224838587163
GAPDH	0.344216804979253
HBEGF	0.245654701351547
ATXN7	0.117595445122654
ZNF334	0.0556296615031555
LINC01429	0.0662831801529662
OR2M4	0.132230522945571
ASGR2	0.0581524249422633
ASGR2	0.0569120154176859
LINC01524	0.0992734031767488
LOC101927770	0.0843078970718722
LOC105372672	0.0844995807607285
VEPH1	NA
DPF3	NA
SLC29A1	0.156356052706418
MADD	0.196966611018365
ASB9	0.0770059008353131
ZSCAN21	0.107984018862981
ZSCAN21	0.107305397075218
LINC01441	0.0651464374180388
LINC01440	0.0601866666666666
HROB	0.108151644928947
MYLK	0.08739668592887
SLC38A4	0.0936738626343123
SGSH	0.122497513337553
SGSH	0.122354006337709
PUM2	NA
CHGB	0.12569880823402
CEACAM4	0.0211844540407156
CEACAM8	NA
CEACAM3	0.051172423007549
CTSC	0.0717460245548857
CENPE	0.11063284846651
THEMIS2	0.076760463800905
EIF4E2	NA
GCNT7	0.0541629156381589
SLC22A31	0.0984625781381991
SLC22A31	0.113206362494768
LINC01716	0.0351898734177215
FLCN	0.0832672196177425
BMP7-AS1	0.023572744014733
MIR4325	0.0395604395604396
PLAGL1	0.107783525474454
PIH1D1	0.122852482783617
ITM2B	0.110153432032301
XPNPEP3	NA
ZNF711	NA
CHP2	0.150626438251087
ABCB11	NA
CAMK4	NA
CAMK4	NA
EMX2OS	0.107390953814765
GALNT13	NA
TCEANC	0.0843915559540305
NUMB	NA
MCOLN2	0.09403483755522
EEF1D	0.0835242340461547
PEX5L	0.106898504008596
ADGRF5-AS1	0.0375724306190912
USP15	0.122951418717066
RTF2	0.0492018368685764
STIL	0.122348070613967
CD320	0.0503609818706883
PCDH12	0.232079600629145
RSF1	0.110674807738331
RAB6B	0.0644623715944614
LINC01742	0.0164879356568365
PPP4R1L	0.0951150474799126
HSF2	0.104161849710983
MSTO1	0.285142738070431
APCDD1L-DT	0.0656240730995554
LINC01711	0.00392561983471074
KLHL26	NA
ITGBL1	NA
STX16-NPEPL1	NA
DPM1	0.0778668128716629
RPN2	NA
LOC105372695	0.120461095100865
DIP2A	0.0809834914739917
RNF113A	0.628333333333333
LDB3	0.0850776312478723
ZNF280C	NA
ZCCHC10	0.129636394385253
ANKRD10	NA
TRPM6	0.104831709263246
LOC101927932	0.0882024265644954
FERMT2	0.0863434244340423
CLP1	0.314226552984166
UQCR11	0.0514647377938517
ADIRF	0.0558932238193019
RPLP1	0.145883741516672
OR13C3	0.191578947368421
SPNS1	0.18468311661718
OR5W2	0.142291220556745
NDE1	0.0751813212802856
SLMO2-ATP5E	0.133881439661256
SLMO2-ATP5E	0.133881439661256
SIRT6	0.125957899716178
DBI	0.10272157564906
AMHR2	0.195459777465149
ADCY2	NA
DMAP1	0.223958911715713
UGT1A3	0.0970085856303659
ZMAT5	0.0751013157164268
HOXA5	0.738274420372482
KCTD5	0.0583311328228149
APOM	0.263589301121656
PLEKHA3	0.13140690957565
RBM27	NA
HES2	0.0481971410283764
TMEM38A	0.07004431212352
DDX54	0.101020948881902
LOC729296	0.0617529008246369
LOC729296	0.0617529008246369
LOC729296	0.0617529008246369
MIR646HG	0.0493018295005609
LOC101928048	0.00243395666369843
MIR4533	0
MIR548AG2	0
LINC01718	0.0081468218442256
SORCS1	NA
SORCS1	NA
LOC100128310	0.117736185383244
MIR1257	0.295762711864407
SH3BGR	0.0701750355383886
SORBS1	0.10930689102564
TNIP2	0.0691831177671885
CHROMR	0.141499285338148
DARS-AS1	0.137880675871006
BET1	0.109269258459323
PBXIP1	0.102987185887835
PBXIP1	0.102987185887835
PPIP5K1	0.223261669571955
UBE3A	0.107126441147981
HELZ2	0.258700092850511
CYP7A1	0.162150796034845
CYP4B1	NA
CYP4A11	0.0743124491456469
MIR4758	0.0486111111111111
LAMA5-AS1	0.0507780979827089
LAMA5-AS1	0.0507780979827089
LAMA5-AS1	0.0507780979827089
GAA	0.106086766473609
CHST6	0.0697533239280064
KCNN2	NA
ADAMTS2	NA
MIR1-1HG-AS1	0.0925703520546333
ADNP	0.200188142329673
C1QA	0.138364134154688
CMTM1	0.070152779965349
LPP	NA
LPP	NA
MIR1288	0.0236842105263158
MIR1284	0.959504132231405
OGFR-AS1	0.0101370415155179
ARID5A	0.11968018131453
KCNMA1	NA
KCNMA1	0.462274704785581
FKBP1B	0.14439423283839
TMEM62	NA
SNORA117	0
ZNF75A	0.0879441238991802
PLD3	0.104519893899204
MILR1	0.0485867895545315
TUFT1	0.106661891117478
PRMT9	0.112427067410166
PAQR5	0.0570965371544046
LINC01749	0.0510133439027612
LINC00029	0.0456096693921081
LINC01056	0.0519931878390312
HAR1B	0.122129466900996
HAR1B	0.122129466900996
HAR1A	0.0778100775193798
P2RY1	0.280570522979398
P2RX7	0.072533449363646
AIMP1	0.0847897405308678
MAP2	0.120208793129115
FLJ16779	0.0122529126849064
OR51D1	0.214755555555556
OR51B6	0.185531914893617
OR51A7	0.140957446808511
EFHD1	NA
TRIO	NA
TMEM183A	0.179917532957779
TMEM183A	0.179917532957779
FTCDNL1	0.123765707918226
FTCDNL1	0.123765707918226
FTCDNL1	0.141460961784604
MIR4326	0
THEMIS2	0.076760463800905
THEMIS2	0.076760463800905
ARPP19	0.153604402601537
THUMPD2	NA
LOC100130587	0.0156196943972835
UQCRB	0.114984126984127
PLS3	0.169249694643169
PLEKHA7	NA
R3HDM2	0.181854747079945
SEMA3C	NA
UTY	NA
PUM2	NA
BIN2	NA
MAST3	0.103455759599332
NLRC5	0.0639482786143778
MHENCR	0.00576271186440678
MHENCR	0.00534255185417976
RGS7BP	0.114415931367939
STMN3	NA
PROX2	0.111551440685299
PKNOX2	0.119081298391899
R3HCC1L	NA
RHOBTB1	0.150241738391245
R3HCC1L	NA
SPATA6	NA
DPM3	0.558108108108108
SGTB	0.116275385792855
STX16	0.138757302177376
FOXF1	0.337083928936084
FHL1	0.168323331714273
RTEL1-TNFRSF6B	0.0755955001222793
FBXL17	0.129613067641941
PPARA	NA
PI4KA	0.0829608993998273
ALDH3A1	0.110037823683445
RAPGEF4	NA
MND1	0.0967188209904595
NDRG2	0.266418983700863
SIRT5	0.0563911106611318
NKX2-1-AS1	0.347139037433155
PDE4B-AS1	0.0912530413625305
BNIP2	0.154255037115589
SPTB	NA
SF1	0.457345899521167
NUP214	0.069660423123568
PRPSAP2	NA
PRPSAP1	NA
ZBTB46-AS1	0.0248576977164669
B4GALT6	0.0768323788440252
SORBS1	0.10930689102564
TMEM14C	0.062317429406037
PEX5L	0.105217328245979
PFDN6	0.341754122938531
KIDINS220	NA
TOGARAM1	NA
PRXL2B	0.0959940336671638
MAB21L3	0.0539234470132413
KLHDC9	0.380724710619024
KDF1	0.166905023835717
ANKLE1	0.13572298590569
TNFAIP8L1	0.067951912296001
EID2B	0.0547159699892819
CPT1C	0.10799398682407
ZNF573	NA
IZUMO2	0.0561993479273405
ZNF440	0.0867771357623799
ZNF491	0.0889790602144074
ZNF441	0.135263466042154
ZNF285	0.0680694480435346
CLDND2	0.138909281594127
FAM210A	0.100183506557196
KRT222	0.18244245767548
WDR81	0.271279006526469
EFCAB13	NA
SLC43A2	0.0936056271823799
ANKRD13B	0.182321667976515
LSM12	NA
SPATA32	0.0737634687783981
CDYL2	NA
PAQR4	0.21807636539391
SPATA2L	0.119757009345794
CD2	0.0359164921289102
PHF21A	NA
TSC1	0.116095665396385
DSE	NA
MIR1914	0.00617283950617284
BOP1	0.106654192889947
UCKL1-AS1	0.0728559533721898
ZNF337	0.149367088607595
USB1	NA
ZC3H11A	0.200222210826796
IL1RL2	0.0469743299358248
PCDHGB1	0.176087758112095
C11orf71	NA
PCDHGA9	0.184869305994839
TBC1D16	0.0519834638900425
MIR6813	0.0666666666666667
ZBTB8OS	NA
ABCD3	NA
FAM13C	NA
NKTR	0.162679236644399
RBM6	NA
LPIN1	NA
LINC00266-1	0.201911957443528
PAX6	0.391281729303077
STAP2	0.067063438387664
PTK2	0.0562248095426699
GAGE4	NA
PCYT2	0.120157042995308
ALDH18A1	0.103342525113256
PXN	0.127502939314461
PPIE	0.0790137230837889
LINC01678	0.00632447296058662
LRRC66	0.0866843858795341
H2BC18	0.745030425963489
HES3	0.186438258386867
MAGED4	0.238686719484355
MAGED4	0.267651403249631
FAM13C	NA
SLC1A3	0.265760869565217
SLC1A3	0.115713936131164
HPCAL1	0.0366425962110271
LINC01669	0.0272022224794537
PML	0.0653095009596926
PRPF40B	0.240770397043494
PRPF40B	0.240770397043494
PRPF40B	0.240770397043494
ZNF782	0.109674467250621
ITGB3BP	NA
GTF2H2C	0.112649948589055
NSMF	0.165303867403315
ZNF566	0.122178471784718
MDM2	0.0915877347888905
TBCB	0.0787280055047676
GRIN2A	0.0720436248024565
TIAL1	0.309942711648632
UHRF1BP1L	0.111233691481197
PABPN1	0.478900634249472
PCMT1	NA
PCMT1	NA
JOSD1	0.140131151798467
JOSD1	0.139484302105661
SH2B2	0.0873104474834867
SH2B2	0.0873104474834867
PPP2R1B	0.139483744257005
AKR1A1	0.106449934980494
AKR1A1	0.106294758692268
PSME1	0.358844765342961
FRGCA	0.0140105078809107
LOC106780825	0.0140105078809107
SRSF3	0.3647302087436
VDAC1	0.0945773427763757
MIR8069-1	0.222988505747126
MIR8069-2	0.222988505747126
WRAP53	NA
WRAP53	NA
TLE6	0.0686439234829993
BANF1	0.280376993716771
ST18	0.109158699744857
PRAMEF1	0.0104146760940187
MIR6724-2	0
MIR6724-3	0
MIR6724-4	0
RNA45SN2	0.417467708020426
MIR3648-1	0.0209944751381215
MIR3648-2	0.0209944751381215
MIR26A1	0.95
MIR429	0.626190476190476
RNA18SN2	0.972727272727273
MIR548E	0.0101123595505618
MIR1207	0.143181818181818
RNA5-8SN2	0.95379746835443
MIR1469	0.858333333333333
RNA28SN2	0.695173095944609
MIR6724-2	0.0032258064516129
MIR6724-3	0.0032258064516129
MIR6724-4	0.0032258064516129
CCHCR1	0.131808375634518
RNA5-8SN2	0.990506329113924
MIR1908	0.348148148148148
MIR320D2	0.00833333333333333
MIR320C2	0.0569444444444444
MIR320D1	0.0357142857142857
MIR3670-1	0.209090909090909
MIR6724-2	0.0118279569892473
MIR6724-3	0.0118279569892473
MIR6724-4	0.0118279569892473
MIR1204	0.226470588235294
MIR1203	0.76860465116279
MIR1228	0.0851351351351351
MIR1200	0.00519480519480519
RNA18SN2	0.95379679144385
MIR1304	0.0108695652173913
MIR1299	NA
MIR1297	0.955128205128205
RNA5-8SN2	0.931645569620253
MIR1915	0
MIR3670-1	0.215151515151515
MIR6724-2	0
MIR6724-3	0
MIR6724-4	0
MIR29B1	1
MIR101-1	1
MIR449A	0.779347826086956
RNA18SN2	0.928983957219251
MIR1246	0
MIR107	0.980487804878049
RNA5-8SN2	0.936075949367089
MIR1976	0.0188679245283019
MIR1973	0.868888888888889
RNA28SN2	0.693546477205447
MIR3648-1	0.018232044198895
MIR3648-2	0.018232044198895
TEKT4P2	NA
TEKT4P2	NA
TEKT4P2	NA
NCK1-DT	NA
LOC105379514	0.0703070323964331
LINC01667	NA
AIG1	NA
AIG1	NA
SNURF	0.0729942933870427
KLC4	0.183296008431037
CD274	0.0890176876186669
NUDT5	0.0586526191800543
CNTNAP2	NA
ANKRD30BP2	0.0691082086756737
MIR3156-3	0
LINC01674	NA
CDH10	NA
MIR3118-1	0.0662337662337662
VDAC1	0.0945773427763757
MIR8069-1	0.229885057471264
MIR8069-2	0.229885057471264
CYP4F29P	0.112593158799924
SRSF2	0.691174642635177
APTX	0.154647518683059
CCT3	NA
NDUFAF5	0.0912786562346116
NIPSNAP3B	0.0741218743125322
GLT8D2	0.0905370301648732
PLA2G6	NA
MIR223	0.895495495495496
MIR222	0.836036036036036
MIR221	0.864864864864865
MIR938	0.00833333333333333
MIR219A1	0.865765765765766
ABCC13	0.069041391858085
ABCC13	0.0674004496989917
TK2	0.0506754350561477
SAMSN1-AS1	0.0779047382475316
FGF8	0.378008989512236
LINC02246	NA
ALAD	0.122517966462603
PRR20D	0.0906384386371154
PGAP2	0.118148070322897
PGAP2	0.119595797410031
ATP1A3	0.146184448462929
ATP1A3	0.144660988581842
SLC4A10	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
MIR99AHG	NA
SNORD74B	0.0216216216216216
MIR99AHG	0.115736477810143
MIR99AHG	0.115736477810143
MIR99AHG	0.115736477810143
MIR99AHG	0.111592171438772
MIR99AHG	0.146265540854996
SLC44A3	0.0730755364463017
MIR99AHG	0.235240542855855
MIR99AHG	0.235240542855855
LINC01549	0.0666213460231136
LINC01549	0.0666213460231136
MCF2	NA
ATG5	0.107030315893737
C21orf91-OT1	0.0836499635930364
C21orf91-OT1	0.0836499635930364
TLE4	NA
IP6K2	0.125084132592966
IP6K2	0.125084132592966
CHODL-AS1	0.0834955344627338
TM6SF2	0.117186975495133
RORC	0.144759574574325
GPAT2	0.135275543192241
MAP3K5-AS1	0.0648171434559363
DAAM2-AS1	0.0886173184357542
MIR548XHG	NA
MIR548X	0
LINC01683	0.0289441185551096
LINC02573	0.0244931506849315
FAM104B	NA
LRSAM1	0.0630486187208027
C4orf36	0.0837474566866022
SPATA4	0.0810575088579995
SCLT1	0.132265469157131
SYNPR	NA
PPM1M	0.245518380834366
UROC1	NA
TMEM272	0.0401985423473234
CT47A1	0.0925903614457831
SYBU	NA
ODF2	0.115211997696159
LINC00317	0.0430496150556032
LINC01425	NA
LINC01687	0.0503734477005251
LINC00308	0.0696924021660246
MIR6130	0.33
D21S2088E	NA
LINC01689	0.0185513102382792
LINC01684	0.0301358130429463
LINC01684	0.0251896246487681
LINC01684	0.0421487533975369
LINC01692	NA
LINC00158	0.0903079571954751
YIPF3	0.268700941915228
HNRNPK	NA
PSG2	0.0202984751811398
SIRT5	0.0628240043574379
HNRNPA2B1	0.378403105073468
NECAB3	0.129054950123969
DOHH	0.0980511571254567
DRC3	0.0894740429399067
KATNAL2	NA
PMFBP1	0.14803241613268
PUS7L	0.123952261306533
APH1B	0.0818323129143797
SLC25A31	NA
DCAF1	0.120327412385982
TRAPPC3	0.127624651594921
IGSF5	0.0459067576864051
ATP5PF	0.111077308518253
ZFP30	0.0966763419320547
ZFP30	0.0966763419320547
ABLIM1	0.0791290460632757
POR	NA
AKAP4	0.268833072713057
CDK5R1	0.532895354293758
KAT2B	0.0886863811863816
OLFM3	0.0798334609002991
GNGT2	0.10145202020202
DGUOK	0.0961363352875136
MIR4759	0.0464285714285714
LINC00113	0.0682319101746603
LINC00314	0.0391145410235581
LINC01697	0.0707961030079489
LINC01697	0.0435201741428905
LINC01695	0.0690313124583612
FAR2	NA
CAMTA2	0.237824925511147
MUCL1	0.00715207849212496
ANTXR2	NA
ZNF529	0.11438860591117
ZNF529	0.11438860591117
MARCHF6	0.0865390160908936
PTK2	0.0562248095426699
PTK2	0.0562248095426699
PTK2	0.0562248095426699
LRBA	NA
CDRT15	0.0439126784214945
CMTM5	0.183174486803519
EIF3B	0.0973067870509704
SLC6A9	0.169629227294818
SLC6A9	0.166358755268172
LINC00189	0.0782933704982421
BACH1-IT2	0.0650236326806212
BACH1-IT3	0.0320728614249481
IRAK4	0.0947779484330576
IRAK4	0.0947779484330576
PBRM1	NA
PBRM1	NA
SETD2	NA
GRIK1-AS2	0.0742228240513988
ATP2B3	0.0978914311350377
GRIK1-AS1	0.0519358302280049
LINC00307	0.0102126044039484
ARF6	0.740563663814796
NINJ1	0.0541271458806931
GNAI3	0.138441256300892
RASA2	NA
MIR4327	0
LARP7	0.135436537050624
THEM6	0.112394395219452
DACT1	0.334855212355212
ESF1	NA
GYPC	0.0339207697216632
PAX5	0.108867208294569
RALY	NA
FOLR1	0.135616438356164
FOLR1	0.0938106796116505
FOLR1	0.0938106796116505
KDELR3	0.0819407603890362
RRAGB	NA
GABPB1	0.10218323026032
GABPB1	0.110610199223156
MAP3K20	0.125363348267949
CRNKL1	0.12751879005856
PRSS54	0.0860151474887059
STARD13	0.0897731417317092
SREK1	0.209690464684488
SREK1	0.209690464684488
SMTN	0.203689240099237
TXNL4A	0.0516167192429022
ARL6	0.111211032818797
ARL6	0.111211032818797
ALDH18A1	0.103342525113256
ALDH18A1	0.103342525113256
ATG13	0.122877230014981
ATG13	0.122877230014981
ATG13	0.122877230014981
ATG13	0.122877230014981
ATG13	0.122877230014981
ATG13	0.122877230014981
PDCD2	0.0993792808219178
LINC00159	0.033321870701513
DNAJC16	0.125230399358889
TRIM37	NA
SNORA80A	0.396350364963504
URB1-AS1	0.0144067796610169
SFR1	0.170835310868533
GVQW3	0.153106829323908
PPP1R7	0.0558731183426743
ZFP37	0.0830726470107363
CTNNA1	0.144483198068281
AGAP3	NA
EVA1A	0.0971073838217507
AGAP3	NA
FAAP20	0.0163243995823181
MUC17	0.0357607013924704
OPALIN	0.0602191814748314
PRDM15	NA
FHIT	NA
ATP5F1C	0.0875310961060058
APC	0.163434419875227
LRCH4	0.202689768976898
PAXBP1-AS1	0.0399916684024161
PAXBP1-AS1	0.13145236508994
CCN4	0.045001475942143
CCN4	0.045001475942143
ELOC	0.101926264225995
PAXBP1	0.160072179341956
RAD52	0.070223947446999
RAD52	0.0670843424239232
C21orf62-AS1	0.0988909715713838
C21orf62-AS1	0.0988909715713838
LINC01690	0.0547675804529202
ALDH1L2	NA
LINC00945	0.104991726420298
ZBTB8A	NA
LOC101928107	0.176529421570261
LINC01548	0.0238255033557047
APH1B	0.0816992843118624
TNFSF13B	0.0613943433615564
PHGR1	0.0589966679007774
RUBCN	NA
RRAGC	0.154695466765551
IL10RB-DT	0.0315873015873016
GRHL3	0.145065762033201
BIN2	NA
MBD1	0.265784996133024
PIAS2	0.100707283050748
TMEM50B	0.0648963703314044
ARL2	0.101644654871667
ARHGAP4	0.103033672172808
C1orf109	0.0791541122642562
SLC22A14	0.0558025472668302
SF3B4	0.299442959001783
CARNS1	0.21584407735697
TM9SF4	NA
MFSD11	0.0924433189757182
DSCAM-AS1	0.00439174352217831
MIR6501	0.352941176470588
THPO	0.262533864541833
BCAR1	NA
OR1D5	0.199148936170213
OR1A1	0.184103114930183
LHX3	0.177107045094367
TRAPPC2	0.141196695691002
OTX1	0.34436669998572
AURKAIP1	0.223828920570265
INTS7	NA
EEF1AKMT3	0.100271930708027
TRIM58	0.0419763844712649
ABI3BP	NA
ZNF473	0.0451714900531378
POC1A	0.0678051490549122
POLR1A	0.087891026239612
CAND1	0.154275945214143
FCHO1	0.0987799799113156
ZNF2	0.0603598249500243
ELOC	0.101130945781128
LOC101928126	0.0922959572845156
ZNF98	NA
MICAL2	NA
HMGCS1	0.133123322832808
XKRY2	0.375663716814159
CLECL1	0.0463906886073047
TNFSF4	0.0547860386185387
ZNF708	NA
ZNF708	NA
HTRA3	0.0484311967727477
RPA2	0.0922786061100847
SNX16	0.124779363440052
CACNA1A	NA
LINC00160	0.0471331389698737
EXOC7	0.152895973301717
KCNE1	0.0343527348459937
KCNE1	0.0275867410161091
PRKACB	0.151264161034667
LOC100506403	NA
PPP1R2P2	0.388004032258065
LOC101928269	0.0484236847369473
LINC01436	0.128653006382264
TANGO2	NA
ZNF239	0.0680074426749851
MED12L	0.0747285505643346
LOC100133286	0.111973684210526
SYT3	0.128574984443062
CDKN2B-AS1	NA
KIF22	0.146889520771205
TMEM91	0.114398826979472
POT1	0.0874952369445815
NBPF20	NA
CRY2	0.102593269124321
GSDME	0.0625213976437417
C1orf109	0.0825932171632003
C1orf109	0.0791541122642562
DMTN	0.100559121971422
NOX4	0.0664022171527695
H4C15	0.162651821862348
DDIT3	0.254388196387687
MATR3	0.226267499802262
ATF7	0.211041593974469
ATF7	0.213985059617872
ABHD12B	NA
RIC3	NA
RIC3	NA
PLA2G4E	0.0598903404076788
PRPF4B	0.158818816527412
IRF5	0.107661190456534
GYS1	NA
LINC01124	0.0466197183098591
TATDN1	0.07597588694535
SENP7	NA
AZI2	0.0831524276377215
DKC1	NA
MFNG	0.0790682907117704
SLC3A2	0.10431410863127
SRC	NA
ATXN3	0.088291139240506
FEZ1	NA
CBFA2T2	0.120972304603733
FEZ2	0.077880154218127
PGLYRP1	0.0759999999999999
MECOM	NA
ISG15	0.133812260536398
AKAP12	0.0613310960082296
MARS1	NA
ZNF875	NA
ZNF875	NA
ZNF875	NA
NDRG4	0.0599245531941208
ZDHHC20	NA
ZDHHC20	NA
ARHGEF11	NA
TMEM234	0.104142973192526
SPACA9	0.0876197809719371
ZNF875	NA
ZNF875	NA
ZNF875	NA
ZNF875	NA
ZNF875	NA
PNPLA1	NA
PTPN11	0.0931243335934841
USP28	0.0985765582568631
SDAD1	0.116610648351113
RMDN2	NA
JAK2	0.187911580567311
HTR1F	NA
TTC3-AS1	0.0413394553514883
LAMA1	NA
GTF2H3	0.0785001911248565
INSYN2A	0.0871163938982718
ST18	0.12726171331319
ST18	0.12726171331319
DSCR4	0.0454781666196491
SPTBN1	0.122407521459641
SPTLC1	0.128615833195797
RILPL1	NA
DSCR10	0.0142168674698795
CTNND1	NA
KLHDC2	0.159043545025776
LINC01423	0.0208580556823368
TMEM45B	NA
SVOPL	NA
MTRES1	0.0966009662661935
OR2T11	0.164285714285714
SLC29A1	0.156356052706418
IL1RAP	NA
TMEM225	0.101707848837209
RB1-DT	0.0787094979835906
LINC00114	0.0381839425805375
LINC00114	0.0416274885367694
WRAP53	NA
GNMT	0.296962915601023
LOC101928398	0.0059622641509434
LOC400867	0.0541118743866533
LINC01700	0.0458918434418883
PRG4	0.128430086367115
MECR	0.0823245121345904
PSMG1	0.107137546468402
ADORA3	0.188777936281503
ADORA3	0.188777936281503
DPH2	0.337102052960428
BRWD1-AS2	0.00396039603960396
BRWD1-AS1	0.014468255024624
TP53	0.108920900995285
NLRP6	0.0932693684662753
MT1HL1	0.324411764705882
SDHD	0.113784601591393
PSG4	0.0352225791647545
ARRDC4	0.166349375571124
AZIN2	0.107425426891192
SNAP91	NA
PRRG3	0.22507608034084
USF1	0.264848394768133
SENP7	NA
MIR6508	0.116393442622951
WIPI2	0.0559117593102183
PTCH1	0.241345178445176
MTPAP	0.0709288482484356
TRIM39	0.203811841038118
RAB18	0.125827029021799
SNX6	NA
BID	NA
SLC10A6	0.0728412686164055
FMC1	0.123933506909674
FMR1-AS1	0.0396147403685092
FMR1-AS1	0.0396147403685092
MMP26	NA
SALL2	0.566451490412
FAM118A	0.058800087175815
MIR4760	0
BCAP29	NA
DSCAM-IT1	0.0356467134235851
LINC00323	0.0161590009137983
MIR3197	0
PLPP5	0.163146167557932
PLPP5	0.122136527732196
PLPP5	0.139719626168224
PLAC4	0.0798101898101898
S100A8	0.152417962003454
ASCC1	NA
ZNF41	0.131924808048716
ZNF41	0.132008505499698
ZNF41	0.132008505499698
ZNF41	0.132008505499698
ZNF41	0.132008505499698
ZNF41	0.132008505499698
ZNF41	0.132008505499698
LINC00111	0.0329618540696385
LINC00479	0.02353770260747
LINC00112	0.00078397212543554
ZNF683	0.0696559756316072
MIR6814	0.071830985915493
SNAP91	NA
SCLT1	0.144720039744604
ELMOD3	0.0950812579432681
PUF60	0.20033916596007
PICALM	0.10868555088911
ELMOD3	0.0950812579432681
NKX6-3	0.107833256985799
CCDC185	0.239912280701754
MFSD6L	0.432343819229065
MARCHF10	NA
TRIM60	NA
BBS12	0.16384734820626
RNF168	0.0858678252915619
TRIM42	0.119464656964657
PARP15	0.0758171887001794
SNORA91	0.140223463687151
CX3CR1	0.0456558680041661
MBD1	0.265784996133024
ZNF295-AS1	0.0362538148524924
ZNF295-AS1	0.0231665524331734
ZNF295-AS1	0.0243120995099887
NYX	0.181152202324185
BRAF	NA
GPR68	0.082168618266979
HMGA2	NA
KMT2D	0.444294323018796
UMODL1-AS1	0.0278194314276788
MIR663B	0.00258620689655172
MIR1181	0.504878048780488
TMEM132D-AS1	0.0244875346260388
STARD8	0.153846392745116
RPS6KC1	NA
FCN1	0.0574308677291922
TEPSIN	0.0892578849721707
FSTL3	0.129320943531094
PURA	0.752620144260014
AKAP8	NA
ZMPSTE24	0.136284983030101
RAMP3	0.074324477532973
RAMP1	0.0208040392493094
RAMP2	0.195154185022026
IRX5	0.62267955801105
CHD3	0.303150033377838
C11orf98	0.143757828810021
POU5F1	0.23379188712522
APBA2	0.0428843811466768
LOC101930094	0.00176600441501104
VDAC2	0.134128474830954
CTNNA1	0.144483198068281
LINC01671	0.0937870388071114
MYNN	0.221486337458644
PPP1R1C	NA
LINC00324	0.0987701317715959
EWSAT1	0.0296961602671119
COA1	NA
QRFPR	0.0714823017297337
QRFP	0.0927649208282583
MITF	0.190211706886774
DSCR8	0.0414266157093149
CTBP1-DT	0.00989072569347156
PAX8-AS1	0.102313334587173
ZBTB38	0.161509487937447
ZBTB38	0.161509487937447
ZBTB38	0.161509487937447
ZBTB38	0.161509487937447
ZBTB38	0.161509487937447
ZBTB38	0.161509487937447
LAMTOR3	NA
MIR1287	0.795604395604396
OSGEPL1	0.131771414404363
MIR1183	0.0233333333333333
OSGEPL1	0.131771414404363
C3orf86	0.0763586956521738
EXOC7	0.152895973301717
MIR1180	0
MIR452	0.955813953488372
LPP	NA
LPP	NA
HOXA10-AS	0.556759443339961
DICER1-AS1	0.0947903088056816
ZER1	NA
LINC01668	NA
YWHAG	0.129253898241908
WBP2	0.127765096493048
WBP1	0.528425357873211
MROH8	NA
SCG3	0.102277039848197
CFAP20	0.150759974667511
RNF181	0.274605597964377
RANGRF	0.462226920366455
MIR5692B	NA
SLC25A25	0.122596200681929
LOC645177	NA
SLC13A3	0.0486794185810555
NUP93	0.136321009655415
SNAP91	NA
SNAP91	NA
SNAP91	NA
GPR137	0.380838815789473
CLCN6	0.102744917571262
EARS2	0.0931637667274469
KIF16B	NA
RASSF7	0.20732744520772
CAGE1	0.127372708086005
PAK4	0.0596226679758732
CIAO2A	0.0944571348655075
PRRG1	NA
CD164	0.12022699386503
NEDD9	0.087023993730283
CD164	0.120175493575681
CD164	0.12022699386503
DTX4	0.108406934006253
FBXO28	0.118050398431307
NUDT4	0.103712404460179
FRGCA	0.0245183887915937
LOC106780825	0.0245183887915937
TSC2	0.136669360962108
PALM3	0.115830559063253
LINC00322	0.0143714401952807
LINC01679	0.00635474860335196
ZNF135	NA
NPR3	NA
GATD3B	0.0663424771404822
PCDH11X	NA
BORA	0.104572944297082
BABAM2	NA
LINC01669	0.0283340919435594
BTBD6	0.537626854020297
IRX2	0.406039173014146
ERN2	0.121214104914026
MIR6070	0
FKTN	NA
ADAM22	NA
SUN1	0.0531744806409001
AATBC	0.0161356628982528
ICA1	0.109370133705634
PNCK	0.215939524838013
FOXD4L6	0.194980119284294
LYPD8	NA
KRBA1	0.0554175610753348
NCSTN	0.163913155190133
COL4A4	NA
LINC01678	0.000916590284142988
ANAPC11	0.0571185672183178
ARL6IP4	0.185429071803853
IFT74	0.127243046346501
CYRIB	0.0884534025144687
CYRIB	0.0884534025144687
CYRIB	NA
IFFO1	0.149101445881871
PRLR	0.0914139084304006
APLP2	NA
ZNF175	0.0171389552748378
DSN1	0.0817320826882796
DSN1	0.0816977696859352
VPS33A	0.0911133975955812
VPS33A	0.0911133975955812
C1orf189	0.0606428472892813
ROR1	NA
CERS6	NA
ICAM2	0.0566743648960738
CYTL1	0.0696347968814115
KCNJ16	0.0702080090093074
MYNN	0.221486337458644
TRPM2-AS	0.0622220196864747
LRRC3-DT	0.0207441860465116
AZIN1	0.148203166226913
LINC02575	0.0979185357975955
SDCBP	0.0930825447075067
TBCK	NA
TSPEAR-AS1	0.0239058198044242
TSPEAR-AS2	0.00187074829931973
TSPEAR-AS2	0.00187074829931973
FUNDC2	0.110343075727691
